1079,20241,등촌2동,1806,1072,734,0,208,362,441,468,327,0,87,198,264,298,225,0,121,164,177,170,102,2025-03-17 15:49:12
1080,20241,화곡2동,5028,3087,1941,0,634,1386,1303,1218,487,0,384,921,806,640,336,0,250,465,497,578,151,2025-03-17 15:49:12
1081,20241,개봉3동,1071,671,400,0,128,273,284,235,151,0,64,174,174,136,123,0,64,99,110,99,28,2025-03-17 15:49:12
1082,20241,신정1동,6180,3613,2567,23,1091,1552,1551,1317,646,23,452,968,933,764,473,0,639,584,618,553,173,2025-03-17 15:49:12
1083,20241,독산3동,2918,2129,789,0,196,447,538,583,1154,0,105,283,289,347,1105,0,91,164,249,236,49,2025-03-17 15:49:12
1084,20241,가리봉동,563,259,304,0,12,95,138,127,191,0,2,46,57,46,108,0,10,49,81,81,83,2025-03-17 15:49:12
1085,20241,대림1동,1030,374,656,0,346,246,228,163,47,0,56,81,114,82,41,0,290,165,114,81,6,2025-03-17 15:49:12
1086,20241,신길7동,1873,1285,588,0,215,359,423,539,337,0,132,246,286,350,271,0,83,113,137,189,66,2025-03-17 15:49:12
1087,20241,대방동,6596,4405,2191,0,1090,1797,1560,1479,670,0,586,1230,1088,1073,428,0,504,567,472,406,242,2025-03-17 15:49:12
1088,20241,여의동,201758,143165,58593,463,37097,72314,51883,30938,9063,170,20475,51688,40070,24622,6140,293,16622,20626,11813,6316,2923,2025-03-17 15:49:12
1089,20241,노량진1동,2666,1489,1177,0,345,641,679,637,364,0,143,366,410,345,225,0,202,275,269,292,139,2025-03-17 15:49:12
1090,20241,낙성대동,4335,2394,1941,0,707,1489,929,669,541,0,320,783,481,387,423,0,387,706,448,282,118,2025-03-17 15:49:13
1091,20241,행운동,1975,1109,866,0,291,488,466,453,277,0,142,277,248,236,206,0,149,211,218,217,71,2025-03-17 15:49:13
1092,20241,양재1동,20452,13209,7243,233,4798,5664,4641,3059,2057,111,2432,3807,3269,2041,1549,122,2366,1857,1372,1018,508,2025-03-17 15:49:13
1093,20241,역삼1동,157737,93388,64349,188,31880,48041,40695,27564,9369,45,15270,29978,26576,14929,6590,143,16610,18063,14119,12635,2779,2025-03-17 15:49:13
1094,20241,청림동,220,126,94,0,32,73,73,33,9,0,13,42,43,21,7,0,19,31,30,12,2,2025-03-17 15:49:13
1095,20241,반포3동,2501,1395,1106,1,398,637,553,502,410,0,169,375,365,292,194,1,229,262,188,210,216,2025-03-17 15:49:13
1096,20241,송파1동,20397,12734,7663,0,2895,4579,5069,4438,3416,0,1236,2704,3295,2981,2518,0,1659,1875,1774,1457,898,2025-03-17 15:49:13
1097,20241,송파2동,3402,2143,1259,3,542,847,891,810,309,3,262,537,641,506,194,0,280,310,250,304,115,2025-03-17 15:49:13
1098,20241,길동,7262,3689,3573,0,1013,1459,1661,1781,1348,0,388,781,888,816,816,0,625,678,773,965,532,2025-03-17 15:49:13
1099,20241,풍납2동,372,182,190,0,81,126,92,57,16,0,22,65,48,35,12,0,59,61,44,22,4,2025-03-17 15:49:13
1100,20241,고덕2동,888,563,325,0,44,111,200,312,221,0,4,48,116,215,180,0,40,63,84,97,41,2025-03-17 15:49:13
1101,20241,혜화동,4341,2119,2222,0,699,1189,1063,871,519,0,235,582,565,449,288,0,464,607,498,422,231,2025-03-17 15:49:13
1102,20241,광희동,52790,26286,26504,469,15141,13894,10859,8353,4074,187,7353,8084,6266,2845,1551,282,7788,5810,4593,5508,2523,2025-03-17 15:49:13
1103,20241,가회동,10719,7983,2736,1,1143,3698,3218,2018,641,1,592,2713,2522,1658,497,0,551,985,696,360,144,2025-03-17 15:49:13
1104,20241,숭인1동,195,87,108,0,35,43,48,45,24,0,0,18,24,24,21,0,35,25,24,21,3,2025-03-17 15:49:13
1105,20241,남영동,16969,7145,9824,127,6466,4190,3236,2179,771,4,1220,2248,1917,1172,584,123,5246,1942,1319,1007,187,2025-03-17 15:49:13
1106,20241,서빙고동,7358,4832,2526,0,1309,2194,2273,1168,414,0,630,1283,1661,931,327,0,679,911,612,237,87,2025-03-17 15:49:13
1107,20241,송정동,720,467,253,0,89,177,189,148,117,0,42,113,110,94,108,0,47,64,79,54,9,2025-03-17 15:49:13
1108,20241,신당5동,604,327,277,0,23,140,177,156,108,0,6,53,90,87,91,0,17,87,87,69,17,2025-03-17 15:49:13
1109,20241,광장동,5323,3225,2098,34,1657,1406,1035,822,369,5,794,905,699,551,271,29,863,501,336,271,98,2025-03-17 15:49:13
1110,20241,능동,1102,700,402,0,153,264,292,222,171,0,72,161,189,137,141,0,81,103,103,85,30,2025-03-17 15:49:13
